url,text
https://uwc-za.b-cdn.net/files/files/UWC_POPIA-Policy-ver-C2022-04.pdf,
https://www.uwc.ac.za/study/curriculum-advisory,"Academic Advisory | UWC
Your Academic Career: A Journey to Success
Planning your academic career is not just about selecting modules at random. It is important to be strategic in your approach and select modules with your chosen career in mind.
Registration can be daunting, and we are here to help and guide you through the process. The information on this portal is aimed at providing you with all you need to know about:
module content (what to expect),
module combinations and 
registration requirements 
This will guide you through making important decisions about your registration. For further information, select your faculty from the navigation pane on the left. If you are still unsure about your subject choices, speak to your Faculty Advisor. 
To book an e-advising session, please select your home faculty link from the navigation pane on the left."
https://uwc-za.b-cdn.net/files/files/Protests-and-Picketing-Policy-C201405_28082014.pdf,
https://uwc-za.b-cdn.net/files/files/Publishing-Info-on-the-Web-ver-CC2003-01.pdf,
https://uwc-za.b-cdn.net/files/files/Quality-Assurance-for-Continuing-Education-at-UWC-ver-C2007-02.pdf,
https://www.uwc.ac.za/about/alumni/programmes,"Programmes | UWC
The UWC Alumni Relations Office, via its Legacy Programme, encourages alumni to consider nominating the university as a beneficiary in their last will and testament. 
Most notably among our alumni programmes is the annual Legend Reunions that celebrate people who significantly impacted the history of UWC and who continue to shape the future narrative of our institution
Other initiatives, such as the Access to Success programme, offer alumni the opportunity to provide financial support to academically gifted students in need of assistance.
The annual UWC Alumni Phonathon is the most personable way to stay in touch with your alma mater. During the Phonathon, which is scheduled over a few weeks, we call alumni across South Africa to reconnect and engage in conversation with them.
DID YOU KNOW?
All former UWC students who have registered for a degree, diploma or certificate are considered alumni and upon graduation, qualify to register for membership to the UWC Online Alumni Portal.​"
https://uwc-za.b-cdn.net/files/files/Recognition-of-Prior-Learning-Policy-ver-C2000-05.pdf,
https://uwc-za.b-cdn.net/files/files/Quality-Management-of-UWC_Policy-ver-C2007-01.pdf,
https://www.uwc.ac.za/about/alumni/alumni-bank-details,"Alumni Bank Details | UWC
If you wish to make an EFT please use the following banking details:
Bank: ABSA
Account: UWC ALUMNI ACCOUNT
Account Number: 40-6873-9851
Branch: 632005
Please email proof of payment to sbarnes@uwc.ac.za or esadien@uwc.ac.za"
https://www.uwc.ac.za/about/alumni/legacy-fund,"Legacy Fund | UWC
Introduction
The UWC Legacy Fund aims to raise funds for the growth and advancement of the infrastructure at the University. This fund is intended to coincide with the institution's 100th Anniversary in 2060 or earlier if the target of R1 billion is reached.
UWC has grown in leaps and bounds, and while still offering qualifications in the traditional areas it was established to cater for, as a modern institution it needs to create facilities to offer qualifications for which jobs haven't been considered yet.
We want our Alumni to contribute to and drive this changing landscape.
The buildings and infrastructure on the various campuses of the University are showing signs of age and need to be bigger to accommodate the growing student population. Government funding of infrastructure projects has to be shared amongst all the priorities facing the fiscus and that limited pool has to support twenty-six universities. 
A recent survey on philanthropy in higher education reveals that only 6% of the total donor income is allocated to infrastructure development. Further analysis shows that funding from organisational donors is intended for bursaries and immediate use. Very little is allocated by donors for infrastructure and infrastructural growth into the future. UWC, therefore, needs to activate other means of raising funds for its infrastructure. 
The Legacy Fund is an endowment fund that seeks to collect small sums of money from many people over a long period. 
Aspiration
We aspire to raise R1 billion by 2060 when the institution turns 100, to develop infrastructure.
Our short-term target is to raise R200 million by 2033.
While this may seem like an insurmountable challenge, if everyone puts their minds and hearts to the call, we will achieve the target and more due to growth in the capital.
Our Alumni, our Ambassadors
Alumni contributions to higher education amount to just under 5% of all income derived from donations across all South African universities. The UWC Legacy Fund provides its alumni the opportunity to make a small yet valuable contribution to the development of teaching, learning and research infrastructure for generations to come.
American universities thrive on donations from their alumni. The Legacy Fund gives our Udubs alumni a common purpose to “pay it-forward”. Our alumni know the institution, have lived the values and have a vested interest in the growth of their alma mater.
Our focus is on our Alumni; however we welcome donations from all our stakeholders who share our aspiration to leave something valuable for our students, staff and communities that we serve.
Our Approach
To reach R200 million in ten years, we need to donate as little as R50 a month, every month, which means we need to involve at least 34 000 people to donate the bare minimum. 
We have more than 60 000 alumni across the globe, this number can be larger if our alumni engage their personal social networks to encourage others to share in this worthy cause. 
International alums can donate 50 dollars or 50 pounds, making their contribution all the more greater due to the exchange rate.
We have piloted the fund and found that alumni donate between R50 and R1000 per month. Some alums have chosen to donate large annual lump sums, and some of those donating monthly have elected to increase their donations every year. 
A simple analogy is that all that is required is to sacrifice one burger per month.
Payment and use of funds
Donors may fill out paper-based debit order forms or use our secure online payment facility to complete an electronic debit order instruction. You can also contact the Director of the Department of Institutional Advancement or the Manager of Alumni Relations to make arrangements to donate a lump sum directly into the University bank account.
The income will be invested in an endowment for use after ten year intervals if needed.
Your benefit
As a registered South African taxpayer, proof of your donations will be submitted to SARS using their latest e-filing system, and you will receive an annual tax certificate for your donations to the Legacy Fund.
We may not see the benefits of what we have done in 2060. However, at least we would have left something for others.
Lets act together 
Let’s pay it forward; give a little today to make a big difference tomorrow. We have a common goal to work towards to leave a legacy for the growth of the University of the Western Cape, South Africa and Africa at large.
Invite your friends, relatives, classmates and fellow alumni to grow the number of givers to a worthy cause.
Let’s grow our alma mater one brick at a time.
Bank: 	ABSA	
Account: 	UWC ALUMNI ACCOUNT	
Account Number: 	40-6873-9851	
Branch: 	632005	
For more information, contact:
Niven Maree
Manager: Alumni Relations
Tel: 021 959 9790
Email: nmaree@uwc.ac.za
Vera Adams
Manager: Donor Relations
Tel: 021 959 9517
Email: vadams@uwc.ac.za
Anesh Singh
Director - Department of Institutional Advancement
Tel: 021 959 3905
Email: asingh@uwc.ac.za
#UWC2060 #Onebrickatatime #UWCWECAN"
https://www.uwc.ac.za/about/alumni/support,"Support | UWC
Picture yourself standing at the beginning of your higher education journey. You complete your assignments diligently, achieve great results academically, and are on your way to turning your passion into a successful career.
Just one crucial part is missing from the equation: money.
#AccesstoSuccess is a UWC fundraising initiative that aims to change this harsh reality faced by many students across South Africa every year. Donations from alumni, private businesses and staff are put to work to fund academically achieving students who want to study at our university.
Your donation allows academically gifted students to pursue tertiary education. We would therefore like to encourage you to consider donating and contributing to our students’ futures. For more information visit http://accesstosuccess.uwc.ac.za/"
https://www.uwc.ac.za/about/alumni/resources,"Alumni Resources | UWC
The Alumni Relations Office keeps the UWC Alumni networks up to date and abreast of events throughout the year by making publications, videos and procedural documentation available to our alumni. 
Publications
The 360 Perspectives was born from the merg​er of the 360 Degrees Alumni Magazine and the Perspectives Magazine. The over 80 page magazine highlights as well as research, innovation and development at UWC and UWC Alumni achievements."
https://www.uwc.ac.za/about/alumni/uwc-alumni-networks,"UWC Alumni Networks | UWC
​If you need any further proof that a degree from UWC allows you to spread your wings, consider that our alumni are not only located in all regions of the country, they are also spread across the globe.
To allow these far-flung alumni to remain in touch with events, programmes and each other, they form voluntary associations called Alumni Networks.
Key objectives of our alumni networks include: 
Boost the profile and standing of UWC
Engage UWC Alumni in pre-defined geographic locations
Re-establish dormant relationships with UWC Alumni
Integrate alumni into centralised, broader UWC Alumni communities
Acknowledge alumni for their contributions and sacrifices to UWC
Create value for alumni network members and participants
Networks have their own organising / coordinating committees and develop their own programmes, such as fundraising events and off-campus reunions.
Regions with existing networks include: 
Western Cape
Gauteng
Eastern Cape 
Northern Cape
United Arab Emirates
United Kingdom
Australia
New Zealand
If you would like to join or start a network in your area / country, please contact our office for further details."
https://www.uwc.ac.za/about/alumni/news-events,"News & Events | UWC
Contact Us "
https://www.uwc.ac.za/about/alumni/contact,"Contact - Alumni | UWC
Ms Vera Adams
Acting/Interim Alumni Relations Manager
Email: vadams@uwc.ac.za
Mr Sello Ramaila
Alumni Systems Coordinator 
Email: sramaila@uwc.ac.za
Ms Nastasha Crow
Alumni Relations Coordinator 
Email: ncrow@uwc.ac.za
Mrs Somayah Barnes
Alumni Relations Administrator
Email: sbarnes@uwc.ac.za
Social Media
Facebook: https://www.facebook.com/UWCAlumni
Twitter: https://twitter.com/uwcalumni / @uwcalumni
Instagram: https://www.instagram.com/uwcalumni / @uwcalumni
LinkedIn: (School page) https://www.linkedin.com/school/18812/admin/
LinkedIn: (Alumni group link) https://www.linkedin.com/groups/143501/
Update Your Details
Should you, as a UWC Alumni, wish to update your details, please use the following link: https://uwc.devman.co.za/devman/online/findme/"
https://uwc-za.b-cdn.net/files/files/ResearchPolicy_Introduction--Defining-Framework-ver-C2021-07.pdf,
https://uwc-za.b-cdn.net/files/files/Research-Policy_Animals-Research-Ethics-CommitteeAREC_ToR--SOP-ver-C2014-6.pdf,
https://www.uwc.ac.za/admission-and-financial-aid/apply/definition-of-terms,"Definition of Terms | UWC
APPLICATION TYPE
Full-time student – A registered student who attends the university for day students.
Part-time student – A registered student who attends the university for after-hours tuition.
Undergraduate (UG) applicant – An undergraduate is an applicant/student at a university or college who is studying for his or her first degree.
Postgraduate (PG) applicant – A student who has successfully completed an undergraduate degree level course at a college or university and is undertaking further study at a more advanced level. 
APPLICATION CATEGORY
A first-time entering student is a student who is registering for the first time for an undergraduate or postgraduate qualification and has not been effectively registered at this level in any higher education module/programme at the institution or any other higher education institution. Students can be categorised as first time entering UG or first-time entering PG.
An entering student is a student who has been registered at another institution in the past but is now registering for a different qualification for which she/he has not previously been registered. Entering students can be categorised as UG or PG.
A non-entering student is a student who is registering for a qualification for which he/she has previously registered at the institution. Non-entering students can be categorised as UG or PG.
A transfer student is a student who is transferring from another institution. Transfer students can also be categorised as UG or PG transfers.
Affiliate Student – An affiliate student is a student who has been permitted to register at the University for study or research purposes but who may not attain any credits towards a qualification. Postdoctoral as well as Master’s and Doctoral students who are working on their thesis proposal but do not wish to have the year reflected as an official year of enrolment shall, for this purpose, register as an affiliate student.
Occasional Student – This is a person who satisfies the statutory requirements for entry into a formally approved qualification offered by the institution, who is effectively registered for an approved programme, but who is not registered for an approved qualification. 
ADMISSION TYPE
Matriculant – A student who has passed the final school-leaving examination.
Post-Matriculant – A student who has already sat matric examinations (NSC).
Senior Certificate – The qualification awarded by the Department of Education to a grade 12 student but who has not attained a matriculation exemption.
Bachelor’s Pass – You can apply for a degree programme at a university with this type of pass, given that you have met all other university entry requirements."
https://uwc-za.b-cdn.net/files/files/Research-Policy-Section-1-Introduction--Defining-Framework-1-ver-C2021-07.pdf,
https://uwc-za.b-cdn.net/files/files/Research-Policy_Humanities-and-Social-Science-Research-Ethics-Committee-HSSREC_ToR--SOP-ver-C2014-6.pdf,
https://uwc-za.b-cdn.net/files/files/Research-Policy_Biomedical-Research-Ethics-Committee-BMREC_TOR--SOP-ver-C2014-6.pdf,
https://uwc-za.b-cdn.net/files/files/Research-Policy-Section-2-Strategic-Research-Areas-Policy-ver-C2021-07.pdf,
https://uwc-za.b-cdn.net/files/files/ResearchPolicy_Section-3-The-Establishment-Maintenance--Review-of-Research-Entities-ver-C2021-07.pdf,
https://uwc-za.b-cdn.net/files/files/ResearchPolicy_Section-4-InternationalNational-research-Partnerships-ver-C2021-07.pdf,
https://uwc-za.b-cdn.net/files/files/Research-Policy-Section-5-Research-Capacity-Development-ver-C2021-07.pdf,
https://uwc-za.b-cdn.net/files/files/UWC-Benefits_Policy-ver-C2004-01.pdf,
https://uwc-za.b-cdn.net/files/files/UWC-BYOD-POLICY-ver-C2021-03.pdf,
https://uwc-za.b-cdn.net/files/files/Broad-Based-Black-Economic-Empowerment-Policy-Procurement-ver-C2008-04.pdf,
https://uwc-za.b-cdn.net/files/files/Cellphone-Policy-ver-C2004-02.pdf,
https://uwc-za.b-cdn.net/files/files/UWC-Budget-Policy-C202302.pdf,
https://www.uwc.ac.za/admission-and-financial-aid/apply/re-admission-applications,"Re-admission Applications | UWC
A student who has officially terminated his/her studies or had a break in his/her studies of one year or more must apply for re-admission.
The closing date for re-admission applications for 2026 is 30 September 2025.
CLICK HERE TO APPLY
The Council, with the approval of the Senate of this university, may determine minimum criteria for students to continue with their studies. Such criteria may differ from faculty to faculty and from academic department to academic department in accordance with the demands of specific programmes.
Unless Council, with the approval of Senate, specifically decides otherwise, the approved faculty rules for particular degrees, diplomas or certificates with regard to renewal of registration, shall apply (see the Faculty Calendars or the university website for more information).
Faculties are authorised by Council to take final decisions regarding re-admissions. Senate will oversee the management of re-admissions by faculties on behalf of Council and shall peruse re-admission reports from faculties on an annual basis."
https://www.uwc.ac.za/admission-and-financial-aid/apply/transfer-applications,"Transfer Applications | UWC
A student, who is currently registered and wants to transfer to a different faculty in the following year, must complete an online application. Please refer to Rule A.3.1.17 “Change of study programme” (click here for link to the General Calendar 2025).
Applications for transfer in 2026 close on 30 September 2025.
CLICK HERE TO APPLY
If you are applying from another institution of higher learning you need to submit the following:
Certified copy of your NSC Certificate or Senior Certificate
Certified copy of your Identification Document (ID)
Certified Certificate of good conduct from your current / previous institution
Certified Official Academic Transcript
Module content / Yearbook descriptor from your institution for all modules completed
Certified Degree certificate (if applicable)"
https://www.uwc.ac.za/admission-and-financial-aid/apply/postgraduate-applications,"Postgraduate Applicants | UWC
What is meant by postgraduate?
A postgraduate is a student who has successfully completed an undergraduate degree level course at a college or university and is undertaking further study at a more advanced level.
VIEW ALL PROGRAMMES ON OFFER
Postgraduate applicants are reminded to complete the online application form and submit all required documents by no later than 30 September 2025. Applicants who do not submit required documents will be viewed as having an incomplete application and will not be considered for selection purposes. The university will not be held responsible for such incomplete applications.
CLICK HERE to APPLY ONLINE (can apply for up to 2 choices)
CLICK HERE to SUBMIT DOCUMENTS (no emailed documents will be accepted)"
https://www.uwc.ac.za/admission-and-financial-aid/apply/international-applications,"International Applicants | UWC
The International Student Services Office (ISSO) offers dedicated student administration to support international students at various stages of their education at UWC.
International applicants include all persons whose nationality is from abroad (out of Africa), from the SADC countries (within Africa), refugees, Section 24 asylum permit holders, and any other person not in possession of a South African citizen identity document.
Click here for more information
Contact Details
Mr Khwezi Bonani
Coordinator: International Student Services Office
Tel: +27 21 959 2763
Email: isso@uwc.ac.za
Ms Sedicka Cassiem
Officer: International Student Services Office
Tel: +27 21 959 2115
Email: isso@uwc.ac.za"
https://www.uwc.ac.za/admission-and-financial-aid/apply/undergraduate-applications,"Undergraduate Applicants | UWC
What is meant by undergraduate?
An undergraduate is an applicant/student at a university or college who is studying for his or her first degree.
Applicants who are currently in Grade 12, improving their results for Grade 12 written in previous years (post-matrics), transferring applicants and any applicant that has not completed a first degree must apply as an UNDERGRADUATE APPLICANT. 
STEP 1
CHOOSE A PROGRAMME - Browse our academic programmes (click here) to see what programmes we offer, or visit our faculty pages on our website - type in what you would like to study and download the programme information. 
STEP 2
CHECK ENTRY REQUIREMENTS - Entry requirements are the minimum academic standards that the University requires in order to consider you for entry into one of our degree programmes. Meeting the minimum requirements does not guarantee you a place to study. Competition for most of our degrees is high and demand for places generally exceeds the number of places available. Final selection is made subject to the availability of places, academic results and other entry requirements where applicable. CLICK HERE FOR GENERAL ADMISSIONS CRITERIA
When applying, the application system will also indicate if you meet the minimum requirements for a programme or not based on the results you have entered. If you do not meet the minimum requirements for a programme and are still awaiting final results you may continue to select the programme. A decision will only be made on your final results. Please note that meeting the minimum is also not a guarantee of selection or entry into a programme.
STEP 3
APPLY ONLINE - Complete the online application form (click here) and submit all required documents (click here)
CLICK HERE FOR MORE INFORMATION
Changed your mind about your choice of study? 
Do not submit a new application
Check with the Contact Centre (+27 21 959 3900/01 or admissions@uwc.ac.za) if you may change your programme choice
Should your contact details change please contact the UWC Contact Centre (+27 21 959 3900/01 or admissions@uwc.ac.za) and update your details"
https://uwc-za.b-cdn.net/files/files/Centre-for-Disability-Law-and-Policy-ver-C2009-04.pdf,
https://www.uwc.ac.za/admission-and-financial-aid/admission-support-services/grade-12-applicants,"Grade 12 Applicants | UWC
Faculty of Arts and Humanities
The Faculty is well respected and well connected internationally. It boasts top academics and a strong research profile. Arts graduates emerge socially responsive and skilled in critical thinking and effective communication and go on to excel in a variety of fields.
		
Admission Requirements 
ARTS Website
Faculty of Community and Health Sciences
The Faculty of Community and Health Sciences is helping to transform health and welfare services in South Africa through its excellent teaching, research and community service.
		
		
Admission Requirements 
CHS Website
Faculty of Dentistry
Africa's leading dental school, the Faculty promotes participation, innovation and a deep respect for the well-being of all. The range of expertise available and the clinical exposure given to students make it a remarkable place to study and work.
Admission Requirements 
Dentistry Website
Faculty of Economic and Management Sciences
The Faculty is well-connected with commerce, industry and government. Its strong teaching and applied research focus is building critical capacity in both the private and public sectors.
Admission Requirements 
EMS Website
Faculty of Education
The Faculty of Education develops the intellectual and professional capacity of students in teaching and related fields as well as supporting education leadership and management.
Education Website
Faculty of Law
The Faculty is developing a reputation as an important centre of research in South Africa. It equips graduates with solid academic and research skills and gives them the ability to succeed in the market place.
Law Website
Faculty of Natural Sciences
The Faculty is developing a reputation as an important centre of research in South Africa. It equips graduates with solid academic and research skills and gives them the ability to succeed in the market place.
Science Website
More info
Academic Programmes Undergraduate Brochure"
https://www.uwc.ac.za/admission-and-financial-aid/admission-support-services/welcome-and-orientation-2024,Welcome and Orientation 2025 | UWC
https://uwc-za.b-cdn.net/files/files/Certification-Policy-ver-C2005-05.pdf,
https://uwc-za.b-cdn.net/files/files/Children-on-Campus-Policy-ver-C2007-02.pdf,
https://uwc-za.b-cdn.net/files/files/Co-curricular-Record-Policy-ver-C2013-06.pdf,
https://uwc-za.b-cdn.net/files/files/CAT-Policy-ver-C2022-04.pdf,
https://uwc-za.b-cdn.net/files/files/Collections-Development-Policy-ver-C2011-04.pdf,
https://uwc-za.b-cdn.net/files/files/Delegation-of-Powers-Policy-ver-C2004-3.pdf,
https://www.uwc.ac.za/admission-and-financial-aid/admission-support-services/annual-open-day,"Annual Open Day | UWC
The UWC Annual Open Day, managed by the Student Enrolment Management Unit (SEMU), is a highlight on UWC’s annual calendar."
https://uwc-za.b-cdn.net/files/files/Policy-for-Deployment-and-Management-of-Active-Directory-Services-ver-C2004-5.pdf,
https://uwc-za.b-cdn.net/files/files/Dentistry-Leave-policy-ver-C2018-06.pdf,
https://uwc-za.b-cdn.net/files/files/Desktop-Procurement-Policy-ver-C2004-05.pdf,
https://uwc-za.b-cdn.net/files/files/Development-Appointments-Policy-ver-C98-6.pdf,
https://uwc-za.b-cdn.net/files/files/Disciplinary-Policy--Code-for-all-Employees-not-falling-within-the-Bargaining-Unit-of-UWC-ver-C2015-04.pdf,
https://uwc-za.b-cdn.net/files/files/Document-Records--Archives-Management-Policy-ver-C2022-04.pdf,
https://uwc-za.b-cdn.net/files/files/Development-and-Governance-of-Policies-C2023-02-22-June-2023.pdf,
https://www.uwc.ac.za/admission-and-financial-aid/admission-support-services/campus-tours,Campus Tours | UWC
https://www.uwc.ac.za/admission-and-financial-aid/admission-support-services/career-admission-advice,"Career & Admission Advice | UWC
The Student Enrolment Management Unit (SEMU) offers one-on-one or small-group career pathing and admission information sessions. 
Many school-leavers are unsure of what they should study once they have completed their secondary education and a number of these learners have not had the opportunity to develop a career portfolio that will enable them to make informed career and study decisions. These students who require more insight and clarity around the University’s admission criteria and processes are guided by the SEMU team who can assist with queries and career pathing decisions. 
The Career Pathing and Admission information sessions are offered to all prospective students free of charge and need to be arranged by appointment only.
To find out more about booking your career pathing and admission information session with UWC’s Student Enrolment Management Unit, please email recruitment@uwc.ac.za"
https://www.uwc.ac.za/admission-and-financial-aid/admission-support-services/presentations-to-prospective-students,"Presentations to Prospective Students | UWC
The Student Enrolment Management Unit staff are available to hold presentations that address a range of issues related to undergraduate study at the University of the Western Cape.
The SEMU staff also arrange group camps and special initiatives that seek to motivate and guide the youth. Services are also tailored for adult audiences in the workplace.
Most of the presentations are conducted in schools but NGOs, libraries, religious organisations, and workplaces will also benefit from these presentations."
https://www.uwc.ac.za/admission-and-financial-aid/admission-support-services/career-exhibitions,"Career Exhibitions | UWC
Each year the Student Enrolment Management Unit (SEMU) staff participate in comprehensive career exhibition programmes. 
Conducted in partnership with other institutions under the umbrella of the Cape Careers Exhibition Association (CCEA), the annual UWC SEMU Career Exhibition is conducted across the Western Cape and in parts of the Northern and Eastern Cape.
UWC also collaborates with different government departments, libraries, NGOs, and corporates by participating in their career exhibitions.
Review the 2023 annual career exhibition schedule here… 
(An example of the CCEA programme for 2023 is attached)
In order to avoid duplication of effort and resources, if your organisation plans to host a career exhibition, we encourage you to liaise with the CCEA to align with other annual careers exhibition programmes.
For more information about the Cape Careers Exhibition Association (CCEA) visit: http://www.ccea.co.za/index.asp"
https://uwc-za.b-cdn.net/files/files/ERM-Policy-C202302-22-June-2023.pdf,
https://uwc-za.b-cdn.net/files/files/Exit_Policy-ver-C2007-02.pdf,
https://uwc-za.b-cdn.net/files/files/Financial-Aid-Policy-ver-C2015-05.pdf,
